queryId,avatar_name,avatar_id,language,city,date,mobile,user_history,user_history_by_city,hotel_id,price,stock
1923,qsjiewnz,81503,polish,vilnius,2,1,0,0,5,141,3
1950,sxptbdaj,81530,polish,vilnius,2,1,0,0,5,141,3
5300,orgtvalj,239151,polish,vilnius,2,1,1,1,5,141,3
5247,dpcqxbao,239134,polish,vilnius,2,1,2,2,5,141,3
875,mldmprocrastinators-127,56526,polish,vilnius,8,0,0,0,5,153,11
4923,gyftukmb,239025,polish,vilnius,8,0,6,6,5,160,11
1762,xdimyhwu,81342,portuguese,vilnius,2,1,0,0,5,149,3
1789,twgveahb,81369,portuguese,vilnius,2,1,0,0,5,149,3
1816,todfqhea,81396,portuguese,vilnius,2,1,0,0,5,149,3
1843,fostjbhp,81423,portuguese,vilnius,2,1,0,0,5,149,3
1870,mcvaytxp,81450,portuguese,vilnius,2,1,0,0,5,149,3
1897,raxizygk,81477,portuguese,vilnius,2,1,0,0,5,149,3
1924,hldetoyk,81504,portuguese,vilnius,2,1,0,0,5,149,3
1951,dchgijqf,81531,portuguese,vilnius,2,1,0,0,5,149,3
5166,crvomsbk,239108,portuguese,vilnius,2,1,1,1,5,149,3
5193,euormhal,239116,portuguese,vilnius,2,1,1,1,5,149,3
5221,ekqiczlx,239126,portuguese,vilnius,2,1,2,2,5,149,3
884,mldmprocrastinators-131,56530,romanian,vilnius,0,1,0,0,5,150,0
1570,semwozxv,81138,romanian,vilnius,0,1,0,0,5,150,0
5085,smupcqdo,239080,romanian,vilnius,0,1,2,2,5,150,0
365,mldmprocrastinators-85,56285,romanian,vilnius,1,0,0,0,5,150,1
4834,bzsurnjo,238997,romanian,vilnius,1,0,1,1,5,150,1
1763,wgtdlars,81343,romanian,vilnius,2,1,0,0,5,138,3
1790,wilhkmzb,81370,romanian,vilnius,2,1,0,0,5,138,3
1817,urkpdqmj,81397,romanian,vilnius,2,1,0,0,5,138,3
1844,dktxczjy,81424,romanian,vilnius,2,1,0,0,5,138,3
1871,ogminrwt,81451,romanian,vilnius,2,1,0,0,5,138,3
1898,xmsywgje,81478,romanian,vilnius,2,1,0,0,5,138,3
1925,xmaswvio,81505,romanian,vilnius,2,1,0,0,5,138,3
1952,ezqpsaod,81532,romanian,vilnius,2,1,0,0,5,138,3
5115,igvzmwla,239089,romanian,vilnius,2,1,3,3,5,138,3
5304,dgmbwjet,239152,romanian,vilnius,2,1,3,3,5,138,3
1764,bvqtgoiy,81344,slovakian,vilnius,2,1,0,0,5,138,3
1791,hxecjqvt,81371,slovakian,vilnius,2,1,0,0,5,138,3
1818,uhxmpalj,81398,slovakian,vilnius,2,1,0,0,5,138,3
1845,kfdnhpio,81425,slovakian,vilnius,2,1,0,0,5,138,3
1872,npjubyof,81452,slovakian,vilnius,2,1,0,0,5,138,3
1899,sjzfxoqd,81479,slovakian,vilnius,2,1,0,0,5,138,3
1926,otepcifm,81506,slovakian,vilnius,2,1,0,0,5,138,3
1953,owmtzfba,81533,slovakian,vilnius,2,1,0,0,5,138,3
5141,xatmnfcs,239098,slovakian,vilnius,2,1,1,1,5,138,3
5249,yrplmkcw,239135,slovakian,vilnius,2,1,1,1,5,138,3
5197,kezwltbr,239117,slovakian,vilnius,2,1,3,3,5,138,3
5278,shgcbzem,239143,slovakian,vilnius,2,1,3,3,5,139,3
5171,qwnmcxvf,239109,slovakian,vilnius,2,1,4,4,5,138,3
351,mldmprocrastinators-74,56274,slovene,vilnius,0,0,0,0,5,156,0
723,mostafa-26,56460,slovene,vilnius,0,0,0,0,5,156,0
4892,lfpuvckb,239015,slovene,vilnius,0,0,1,1,5,156,0
1765,mrbldcqa,81345,slovene,vilnius,2,1,0,0,5,144,3
1792,bojsmagx,81372,slovene,vilnius,2,1,0,0,5,144,3
1819,rxdgnbqu,81399,slovene,vilnius,2,1,0,0,5,144,3
1846,levbdrxc,81426,slovene,vilnius,2,1,0,0,5,144,3
1873,gnbelwai,81453,slovene,vilnius,2,1,0,0,5,144,3
1900,wikrbszt,81480,slovene,vilnius,2,1,0,0,5,144,3
1927,ftbimcsk,81507,slovene,vilnius,2,1,0,0,5,144,3
1954,nktescuj,81534,slovene,vilnius,2,1,0,0,5,144,3
5224,huexskaw,239127,slovene,vilnius,2,1,2,2,5,144,3
841,mldmprocrastinators-109,56508,spanish,vilnius,2,1,0,0,5,149,3
1766,tkslhrpb,81346,spanish,vilnius,2,1,0,0,5,149,3
1793,hubneapg,81373,spanish,vilnius,2,1,0,0,5,149,3
1820,varmyplb,81400,spanish,vilnius,2,1,0,0,5,149,3
1847,hmezkxpg,81427,spanish,vilnius,2,1,0,0,5,149,3
1874,pdxcgobv,81454,spanish,vilnius,2,1,0,0,5,149,3
1901,eaomihgx,81481,spanish,vilnius,2,1,0,0,5,149,3
1928,iwypmzjg,81508,spanish,vilnius,2,1,0,0,5,149,3
1955,hfjtsqda,81535,spanish,vilnius,2,1,0,0,5,149,3
5143,yeglrhcq,239099,spanish,vilnius,2,1,1,1,5,149,3
5251,adpmetuo,239136,spanish,vilnius,2,1,1,1,5,149,3
4911,vatpsdni,239022,spanish,vilnius,2,1,2,2,5,149,3
1767,waokgsjh,81347,swedish,vilnius,2,1,0,0,5,146,3
1794,domuagki,81374,swedish,vilnius,2,1,0,0,5,146,3
1821,tbclnogp,81401,swedish,vilnius,2,1,0,0,5,146,3
1848,imonlvsu,81428,swedish,vilnius,2,1,0,0,5,146,3
1875,nbdpijec,81455,swedish,vilnius,2,1,0,0,5,146,3
1902,voekzfgh,81482,swedish,vilnius,2,1,0,0,5,146,3
1929,udqjgevf,81509,swedish,vilnius,2,1,0,0,5,146,3
1956,nvplajhb,81536,swedish,vilnius,2,1,0,0,5,146,3
5117,ndtpjyrw,239090,swedish,vilnius,2,1,1,1,5,147,3
5307,rskumywv,239153,swedish,vilnius,2,1,2,2,5,146,3
1568,dazrtksv,81136,austrian,copenhagen,2,1,0,0,6,128,0
5082,lucrbsqy,239079,austrian,copenhagen,2,1,1,1,6,128,0
302,mldmprocrastinators-47,56247,bulgarian,copenhagen,0,1,0,0,6,120,0
4819,srtufjew,238992,bulgarian,copenhagen,0,1,1,1,6,120,0
360,mldmprocrastinators-80,56280,danish,copenhagen,12,0,0,0,6,128,3
4832,qecdlhst,238996,danish,copenhagen,12,0,2,2,6,130,3
219,mldmprocrastinators-8,56208,estonian,copenhagen,20,1,0,0,6,120,20
4811,xbcjqran,238988,estonian,copenhagen,20,1,1,1,6,120,20
798,mostafa-68,56502,finnish,copenhagen,3,1,0,0,6,130,0
4908,azsepbtn,239021,finnish,copenhagen,3,1,1,1,6,130,0
2050,pqmolhit,122472,finnish,copenhagen,5,0,0,0,6,130,0
5375,kiotvdyu,239175,finnish,copenhagen,5,0,2,2,6,131,0
1230,snfgcobv,69617,hungarian,copenhagen,0,0,0,0,6,120,0
4971,obkiryxg,239043,hungarian,copenhagen,0,0,1,1,6,121,0
2067,jlskmnqw,122492,romanian,copenhagen,17,0,0,0,6,120,13
5389,ujsofqhx,239179,romanian,copenhagen,17,0,3,3,6,122,13
2141,uvpwlbjo,122579,slovakian,copenhagen,4,1,0,0,6,118,0
5443,zcbxofjp,239196,slovakian,copenhagen,4,1,2,2,6,118,0
2099,arnybwgc,122529,swedish,copenhagen,1,0,0,0,6,128,0
5413,jbdilmga,239187,swedish,copenhagen,1,0,2,2,6,128,0
696,badie-64,56448,bulgarian,madrid,2,1,0,0,7,94,0
1959,hbzlsfmo,81539,bulgarian,madrid,2,1,0,0,7,94,0
5309,isazlvge,239154,bulgarian,madrid,2,1,1,1,7,94,0
734,mostafa-33,56467,cypriot,madrid,1,1,0,0,7,98,0
4895,tmjayuoh,239016,cypriot,madrid,1,1,2,2,7,98,0
209,mldmprocrastinators-2,56202,cypriot,madrid,2,0,0,0,7,98,0
1468,fbzvkwid,76437,cypriot,madrid,2,0,0,0,7,98,0
5018,budxekwm,239059,cypriot,madrid,2,0,1,1,7,98,0
4809,rgzybunm,238987,cypriot,madrid,2,0,1,1,7,98,0
1961,jwopkaxs,81541,cypriot,madrid,2,1,0,0,7,98,0
5311,qugyrzkm,239155,cypriot,madrid,2,1,1,1,7,98,0
743,mostafa-39,56473,danish,madrid,1,1,0,0,7,100,0
4897,caugxfrv,239017,danish,madrid,1,1,1,1,7,100,0
1470,ksvhxyaf,76439,danish,madrid,2,0,0,0,7,100,0
5022,slyvraof,239060,danish,madrid,2,0,3,3,7,100,0
1963,dhxluagp,81543,danish,madrid,2,1,0,0,7,100,0
5314,ngzwmvky,239156,danish,madrid,2,1,2,2,7,100,0
1508,sqndmzhj,81076,danish,madrid,11,1,0,0,7,100,0
5054,fcovdtek,239069,danish,madrid,11,1,3,3,7,101,0
1966,pwnzbixa,81546,finnish,madrid,2,1,0,0,7,101,0
5318,kyctesgl,239157,finnish,madrid,2,1,3,3,7,101,0
873,mldmprocrastinators-125,56524,finnish,madrid,4,1,0,0,7,101,0
4916,lfdcmqyk,239024,finnish,madrid,4,1,1,1,7,101,0
1474,zxofpvka,76443,french,madrid,2,0,0,0,7,94,0
5024,wuvnhoem,239061,french,madrid,2,0,1,1,7,94,0
1494,pmxsnqtg,81062,german,madrid,2,1,0,0,7,96,0
1968,abievohj,81548,german,madrid,2,1,0,0,7,96,0
5044,cpwigndu,239067,german,madrid,2,1,1,1,7,96,0
1476,snflydpg,76445,greek,madrid,2,0,0,0,7,98,0
5027,ioekajmz,239062,greek,madrid,2,0,2,2,7,98,0
1970,jsczvbag,81550,hungarian,madrid,2,1,0,0,7,92,0
5320,eyhjqmud,239158,hungarian,madrid,2,1,1,1,7,92,0
2116,cwfxodus,122550,hungarian,madrid,3,0,0,0,7,92,0
5420,dbfstzml,239189,hungarian,madrid,3,0,3,3,7,92,0
2090,mhfusjny,122518,hungarian,madrid,5,0,0,0,7,92,0
5407,razqnjmw,239185,hungarian,madrid,5,0,3,3,7,92,0
2121,bxvcaujk,122556,irish,madrid,1,0,0,0,7,94,0
5422,xaeqhmyp,239190,irish,madrid,1,0,1,1,7,94,0
559,beltran-53,56372,italian,madrid,0,0,0,0,7,94,0
4864,zvfyrbus,239007,italian,madrid,0,0,3,3,7,94,0
1479,hdpzlfai,76448,italian,madrid,2,0,0,0,7,94,0
5030,ltudairw,239063,italian,madrid,2,0,2,2,7,94,0
1972,ovnswglj,81552,italian,madrid,2,1,0,0,7,94,0
5322,xhfpbutl,239159,italian,madrid,2,1,1,1,7,94,0
1102,pepito-3,67381,latvian,madrid,6,1,0,0,7,98,0
4941,lkqmzvwp,239030,latvian,madrid,6,1,2,2,7,98,0
1974,unlzxkda,81554,lithuanian,madrid,2,1,0,0,7,98,0
5327,qvgizrft,239160,lithuanian,madrid,2,1,4,4,7,98,0
1482,kapimson,76451,luxembourgish,madrid,2,0,0,0,7,94,0
5033,teaonqji,239064,luxembourgish,madrid,2,0,2,2,7,94,0
2037,juayhxlo,122458,maltese,madrid,5,1,0,0,7,96,0
5365,zgwpxcia,239172,maltese,madrid,5,1,3,3,7,99,0
694,badie-62,56446,polish,madrid,2,0,0,0,7,98,0
1484,crqdobyu,76453,polish,madrid,2,0,0,0,7,98,0
4888,rwmblfze,239013,polish,madrid,2,0,4,4,7,98,0
2146,uljetswb,122584,polish,madrid,17,0,0,0,7,98,6
4887,rwmblfze,239013,polish,madrid,17,0,3,3,7,98,6
5447,kxmcwtpn,239197,polish,madrid,17,0,3,3,7,98,6
1485,vibuwogp,76454,portuguese,madrid,2,0,0,0,7,92,0
5035,ulretnjg,239065,portuguese,madrid,2,0,1,1,7,92,0
1979,jekpclsf,81559,romanian,madrid,2,1,0,0,7,94,0
5330,osjqxmhl,239161,romanian,madrid,2,1,2,2,7,94,0
1487,jlpqcmir,76456,slovakian,madrid,2,0,0,0,7,92,0
5042,kehtprvm,239066,slovakian,madrid,2,0,6,6,7,92,0
2042,bvoeyrkz,122464,slovakian,madrid,16,0,0,0,7,92,5
5369,wrzltmys,239173,slovakian,madrid,16,0,3,3,7,93,5
2023,fdbwqolg,122441,slovene,madrid,4,1,0,0,7,96,0
5354,kipomyxg,239169,slovene,madrid,4,1,1,1,7,96,0
1982,xjopzykr,81562,spanish,madrid,2,1,0,0,7,92,0
5332,owziyrlk,239162,spanish,madrid,2,1,1,1,7,92,0
1496,itverpbu,81064,spanish,madrid,6,1,0,0,7,92,0
5050,stvokhrc,239068,spanish,madrid,6,1,5,5,7,93,0
2108,mtnepxlc,122540,austrian,vienna,21,0,0,0,8,119,20
5416,dhywusat,239188,austrian,vienna,21,0,2,2,8,119,20
1439,rnupfgqe,76408,bulgarian,vienna,1,1,0,0,8,132,4
4991,hposdkql,239049,bulgarian,vienna,1,1,3,3,8,132,4
466,procrastinators-66,56328,cypriot,vienna,8,1,0,0,8,143,6
4848,xhqpfdov,239001,cypriot,vienna,8,1,1,1,8,143,6
1443,dzapiefx,76412,danish,vienna,1,1,0,0,8,143,4
4993,elyhbxqt,239050,danish,vienna,1,1,1,1,8,143,4
1244,kealsiwh,69626,danish,vienna,18,1,0,0,8,119,15
4977,hxlksyzr,239045,danish,vienna,18,1,1,1,8,119,15
404,mldmprocrastinators-105,56305,estonian,vienna,0,1,0,0,8,128,3
4840,xjkgnpmh,238999,estonian,vienna,0,1,2,2,8,128,3
1445,ychtskqz,76414,estonian,vienna,1,1,0,0,8,135,4
4996,wmxdvqgs,239051,estonian,vienna,1,1,2,2,8,135,4
2011,kmecvtjb,121796,estonian,vienna,4,0,0,0,8,135,5
5346,pqmcnudj,239166,estonian,vienna,4,0,2,2,8,135,5
1448,lurbzcts,76417,german,vienna,1,1,0,0,8,138,4
4998,dlmbfzsk,239052,german,vienna,1,1,1,1,8,138,4
2127,gctavsxk,122562,german,vienna,3,1,0,0,8,138,4
5432,hmtwvkaf,239192,german,vienna,3,1,5,5,8,142,4
448,procrastinators-58,56320,hungarian,vienna,1,1,0,0,8,132,4
1450,qvrzbftx,76419,hungarian,vienna,1,1,0,0,8,132,4
5000,vkgcqtuz,239053,hungarian,vienna,1,1,1,1,8,132,4
612,badie-15,56399,hungarian,vienna,4,0,0,0,8,132,5
4871,wjaebmyx,239009,hungarian,vienna,4,0,3,3,8,132,5
1452,lhspeagk,76421,italian,vienna,1,1,0,0,8,138,4
5004,mzurckyg,239054,italian,vienna,1,1,3,3,8,142,4
2136,jvymcurs,122574,luxembourgish,vienna,5,1,0,0,8,140,5
5438,ayhqcteu,239194,luxembourgish,vienna,5,1,2,2,8,140,5
1456,yxgiuhlw,76425,maltese,vienna,1,1,0,0,8,140,4
5006,sqygbmuh,239055,maltese,vienna,1,1,1,1,8,140,4
1558,knyflezq,81126,polish,vienna,19,1,0,0,8,114,16
5080,qdtiluac,239078,polish,vienna,19,1,3,3,8,115,16
1458,kpzcgxsh,76427,portuguese,vienna,1,1,0,0,8,146,4
5008,uirsxzoa,239056,portuguese,vienna,1,1,1,1,8,146,4
1225,avatar-30,69611,slovakian,vienna,1,0,0,0,8,132,4
4969,wascxtuk,239042,slovakian,vienna,1,0,3,3,8,134,4
1460,mliaucev,76429,slovakian,vienna,1,1,0,0,8,132,4
5011,nxsatlhy,239057,slovakian,vienna,1,1,2,2,8,132,4
250,mldmprocrastinators-21,56221,slovene,vienna,8,0,0,0,8,138,6
4816,fjvpwdac,238990,slovene,vienna,8,0,2,2,8,142,6
901,mldmprocrastinators-142,56541,swedish,vienna,1,1,0,0,8,146,4
1463,kxnmoira,76432,swedish,vienna,1,1,0,0,8,146,4
5016,inlxtadk,239058,swedish,vienna,1,1,4,4,8,146,4
1524,flbekupr,81092,swedish,vienna,6,1,0,0,8,146,6
5059,torqxnav,239071,swedish,vienna,6,1,2,2,8,146,6
2151,dfyojmla,127383,austrian,amsterdam,6,0,0,0,9,89,0
5449,fenjghuy,239198,austrian,amsterdam,6,0,1,1,9,89,0
2153,nxqkcfmh,127540,austrian,amsterdam,20,1,0,0,9,89,10
5451,mkqjgbxo,239199,austrian,amsterdam,20,1,1,1,9,89,10
537,beltran-42,56361,belgian,amsterdam,0,0,0,0,9,84,0
4860,xuozpyds,239006,belgian,amsterdam,0,0,2,2,9,84,0
2087,hzsqpvbe,122515,belgian,amsterdam,16,1,0,0,9,84,0
5403,cwjxoyek,239184,belgian,amsterdam,16,1,2,2,9,84,0
2158,konmtxsc,127655,belgian,amsterdam,17,1,0,0,9,84,0
5454,cvgbufqm,239200,belgian,amsterdam,17,1,2,2,9,87,0
2162,qpjysgmv,127846,czech,amsterdam,4,0,0,0,9,86,0
5456,jxpuehcy,239201,czech,amsterdam,4,0,1,1,9,86,0
2165,droczfhp,127849,danish,amsterdam,2,0,0,0,9,87,0
5459,pkvqosci,239202,danish,amsterdam,2,0,2,2,9,87,0
2171,iusljmwe,128016,estonian,amsterdam,5,0,0,0,9,84,0
5461,nzaryjgq,239203,estonian,amsterdam,5,0,1,1,9,84,0
2081,hqsbvajd,122508,estonian,amsterdam,15,0,0,0,9,84,0
5398,xpvcqebf,239182,estonian,amsterdam,15,0,2,2,9,87,0
2173,zmbrdaxo,128023,estonian,amsterdam,20,0,0,0,9,84,10
5464,lwmqopkz,239204,estonian,amsterdam,20,0,2,2,9,85,10
1551,wqcrjezb,81119,estonian,amsterdam,21,0,0,0,9,84,15
5071,kvftygez,239075,estonian,amsterdam,21,0,1,1,9,84,15
1179,avatar-3,69584,finnish,amsterdam,4,1,0,0,9,91,0
4952,gohlukiq,239035,finnish,amsterdam,4,1,1,1,9,91,0
2178,teajyvdo,128051,finnish,amsterdam,6,1,0,0,9,91,0
5467,cnzvbult,239205,finnish,amsterdam,6,1,2,2,9,91,0
2184,iuqdhkvz,128083,greek,amsterdam,20,0,0,0,9,87,10
5470,nytafolp,239206,greek,amsterdam,20,0,2,2,9,87,10
2133,cjzbhxue,122571,hungarian,amsterdam,5,1,0,0,9,82,0
5435,vpwjfabk,239193,hungarian,amsterdam,5,1,2,2,9,82,0
2189,suxbnvoj,128098,hungarian,amsterdam,6,1,0,0,9,82,0
5474,lagsvqdx,239207,hungarian,amsterdam,6,1,3,3,9,82,0
2195,ksrinbpw,128104,irish,amsterdam,0,0,0,0,9,86,0
5476,dpzoqask,239208,irish,amsterdam,0,0,1,1,9,86,0
924,mldmprocrastinators-156,56555,irish,amsterdam,1,0,0,0,9,86,0
4932,evxpafdw,239027,irish,amsterdam,1,0,3,3,9,86,0
2197,jxhzvldk,128106,irish,amsterdam,15,0,0,0,9,86,0
5480,hwtgocsi,239209,irish,amsterdam,15,0,3,3,9,88,0
435,procrastinators-50,56312,irish,amsterdam,16,0,0,0,9,86,0
4846,zmoabdtf,239000,irish,amsterdam,16,0,5,5,9,89,0
2034,vbsonkzc,122455,irish,amsterdam,18,1,0,0,9,86,2
5361,bfjmuvce,239171,irish,amsterdam,18,1,1,1,9,86,2
937,mldmprocrastinators-165,56564,italian,amsterdam,0,0,0,0,9,86,0
4935,areidgvy,239028,italian,amsterdam,0,0,2,2,9,86,0
1168,messi-22,67414,latvian,amsterdam,0,1,0,0,9,87,0
4950,xhoavjmt,239034,latvian,amsterdam,0,1,1,1,9,87,0
128,mostafa-17,56156,lithuanian,amsterdam,4,0,0,0,9,87,0
904,mldmprocrastinators-144,56543,lithuanian,amsterdam,4,0,0,0,9,87,0
4803,qzklrmsh,238984,lithuanian,amsterdam,4,0,5,5,9,90,0
2046,gkqeamln,122468,luxembourgish,amsterdam,5,0,0,0,9,84,0
5372,fegmtwld,239174,luxembourgish,amsterdam,5,0,2,2,9,84,0
310,mldmprocrastinators-52,56252,maltese,amsterdam,8,1,0,0,9,87,0
4821,tfewxahp,238993,maltese,amsterdam,8,1,1,1,9,87,0
384,mldmprocrastinators-95,56295,polish,amsterdam,0,1,0,0,9,86,0
4837,cqhywugt,238998,polish,amsterdam,0,1,2,2,9,86,0
1556,xmeyazjs,81124,polish,amsterdam,11,1,0,0,9,86,0
5076,nxqumavz,239077,polish,amsterdam,11,1,1,1,9,86,0
1262,geqanywu,69635,romanian,amsterdam,0,1,0,0,9,84,0
4980,mpqnilsy,239046,romanian,amsterdam,0,1,2,2,9,84,0
1121,pepito-12,67390,slovene,amsterdam,12,1,0,0,9,86,0
4943,wfzcikyn,239031,slovene,amsterdam,12,1,1,1,9,86,0
687,badie-56,56440,spanish,amsterdam,2,1,0,0,9,86,0
4883,urmayqgs,239012,spanish,amsterdam,2,1,2,2,9,86,0
2151,dfyojmla,127383,austrian,amsterdam,6,0,0,0,10,160,0
5449,fenjghuy,239198,austrian,amsterdam,6,0,1,1,10,160,0
2153,nxqkcfmh,127540,austrian,amsterdam,20,1,0,0,10,160,21
5451,mkqjgbxo,239199,austrian,amsterdam,20,1,1,1,10,160,21
537,beltran-42,56361,belgian,amsterdam,0,0,0,0,10,151,0
4860,xuozpyds,239006,belgian,amsterdam,0,0,2,2,10,151,0
2087,hzsqpvbe,122515,belgian,amsterdam,16,1,0,0,10,151,12
5403,cwjxoyek,239184,belgian,amsterdam,16,1,2,2,10,151,12
2158,konmtxsc,127655,belgian,amsterdam,17,1,0,0,10,151,14
5454,cvgbufqm,239200,belgian,amsterdam,17,1,2,2,10,156,14
2162,qpjysgmv,127846,czech,amsterdam,4,0,0,0,10,154,0
5456,jxpuehcy,239201,czech,amsterdam,4,0,1,1,10,154,0
2165,droczfhp,127849,danish,amsterdam,2,0,0,0,10,157,0
5459,pkvqosci,239202,danish,amsterdam,2,0,2,2,10,157,0
2171,iusljmwe,128016,estonian,amsterdam,5,0,0,0,10,151,0
5461,nzaryjgq,239203,estonian,amsterdam,5,0,1,1,10,151,0
2081,hqsbvajd,122508,estonian,amsterdam,15,0,0,0,10,151,10
5398,xpvcqebf,239182,estonian,amsterdam,15,0,2,2,10,156,10
2173,zmbrdaxo,128023,estonian,amsterdam,20,0,0,0,10,151,21
5464,lwmqopkz,239204,estonian,amsterdam,20,0,2,2,10,153,21
1551,wqcrjezb,81119,estonian,amsterdam,21,0,0,0,10,151,24
5071,kvftygez,239075,estonian,amsterdam,21,0,1,1,10,151,24
1179,avatar-3,69584,finnish,amsterdam,4,1,0,0,10,163,0
4952,gohlukiq,239035,finnish,amsterdam,4,1,1,1,10,163,0
2178,teajyvdo,128051,finnish,amsterdam,6,1,0,0,10,163,0
5467,cnzvbult,239205,finnish,amsterdam,6,1,2,2,10,164,0
2184,iuqdhkvz,128083,greek,amsterdam,20,0,0,0,10,157,21
5470,nytafolp,239206,greek,amsterdam,20,0,2,2,10,157,21
2133,cjzbhxue,122571,hungarian,amsterdam,5,1,0,0,10,148,0
5435,vpwjfabk,239193,hungarian,amsterdam,5,1,2,2,10,148,0
2189,suxbnvoj,128098,hungarian,amsterdam,6,1,0,0,10,148,0
5474,lagsvqdx,239207,hungarian,amsterdam,6,1,3,3,10,148,0
2195,ksrinbpw,128104,irish,amsterdam,0,0,0,0,10,154,0
5476,dpzoqask,239208,irish,amsterdam,0,0,1,1,10,154,0
924,mldmprocrastinators-156,56555,irish,amsterdam,1,0,0,0,10,154,0
4932,evxpafdw,239027,irish,amsterdam,1,0,3,3,10,154,0
2197,jxhzvldk,128106,irish,amsterdam,15,0,0,0,10,154,10
5480,hwtgocsi,239209,irish,amsterdam,15,0,3,3,10,159,10
435,procrastinators-50,56312,irish,amsterdam,16,0,0,0,10,154,12
4846,zmoabdtf,239000,irish,amsterdam,16,0,5,5,10,161,12
2034,vbsonkzc,122455,irish,amsterdam,18,1,0,0,10,154,16
5361,bfjmuvce,239171,irish,amsterdam,18,1,1,1,10,154,16
937,mldmprocrastinators-165,56564,italian,amsterdam,0,0,0,0,10,154,0
4935,areidgvy,239028,italian,amsterdam,0,0,2,2,10,154,0
1168,messi-22,67414,latvian,amsterdam,0,1,0,0,10,157,0
4950,xhoavjmt,239034,latvian,amsterdam,0,1,1,1,10,157,0
128,mostafa-17,56156,lithuanian,amsterdam,4,0,0,0,10,157,0
904,mldmprocrastinators-144,56543,lithuanian,amsterdam,4,0,0,0,10,157,0
4803,qzklrmsh,238984,lithuanian,amsterdam,4,0,5,5,10,162,0
2046,gkqeamln,122468,luxembourgish,amsterdam,5,0,0,0,10,151,0
5372,fegmtwld,239174,luxembourgish,amsterdam,5,0,2,2,10,151,0
310,mldmprocrastinators-52,56252,maltese,amsterdam,8,1,0,0,10,157,0
4821,tfewxahp,238993,maltese,amsterdam,8,1,1,1,10,157,0
384,mldmprocrastinators-95,56295,polish,amsterdam,0,1,0,0,10,154,0
4837,cqhywugt,238998,polish,amsterdam,0,1,2,2,10,154,0
1556,xmeyazjs,81124,polish,amsterdam,11,1,0,0,10,154,2
5076,nxqumavz,239077,polish,amsterdam,11,1,1,1,10,154,2
1262,geqanywu,69635,romanian,amsterdam,0,1,0,0,10,151,0
4980,mpqnilsy,239046,romanian,amsterdam,0,1,2,2,10,151,0
1121,pepito-12,67390,slovene,amsterdam,12,1,0,0,10,154,4
4943,wfzcikyn,239031,slovene,amsterdam,12,1,1,1,10,154,4
687,badie-56,56440,spanish,amsterdam,2,1,0,0,10,154,0
4883,urmayqgs,239012,spanish,amsterdam,2,1,2,2,10,154,0
2108,mtnepxlc,122540,austrian,vienna,21,0,0,0,11,168,49
5416,dhywusat,239188,austrian,vienna,21,0,2,2,11,168,49
1439,rnupfgqe,76408,bulgarian,vienna,1,1,0,0,11,182,1
4991,hposdkql,239049,bulgarian,vienna,1,1,3,3,11,182,1
466,procrastinators-66,56328,cypriot,vienna,8,1,0,0,11,214,11
4848,xhqpfdov,239001,cypriot,vienna,8,1,1,1,11,215,11
1443,dzapiefx,76412,danish,vienna,1,1,0,0,11,197,1
4993,elyhbxqt,239050,danish,vienna,1,1,1,1,11,197,1
1244,kealsiwh,69626,danish,vienna,18,1,0,0,11,168,36
4977,hxlksyzr,239045,danish,vienna,18,1,1,1,11,168,36
404,mldmprocrastinators-105,56305,estonian,vienna,0,1,0,0,11,202,0
4840,xjkgnpmh,238999,estonian,vienna,0,1,2,2,11,202,0
1445,ychtskqz,76414,estonian,vienna,1,1,0,0,11,186,1
4996,wmxdvqgs,239051,estonian,vienna,1,1,2,2,11,186,1
2011,kmecvtjb,121796,estonian,vienna,4,0,0,0,11,202,6
5346,pqmcnudj,239166,estonian,vienna,4,0,2,2,11,202,6
1448,lurbzcts,76417,german,vienna,1,1,0,0,11,190,1
4998,dlmbfzsk,239052,german,vienna,1,1,1,1,11,190,1
2127,gctavsxk,122562,german,vienna,3,1,0,0,11,206,4
5432,hmtwvkaf,239192,german,vienna,3,1,5,5,11,213,4
448,procrastinators-58,56320,hungarian,vienna,1,1,0,0,11,182,1
1450,qvrzbftx,76419,hungarian,vienna,1,1,0,0,11,182,1
5000,vkgcqtuz,239053,hungarian,vienna,1,1,1,1,11,182,1
612,badie-15,56399,hungarian,vienna,4,0,0,0,11,198,6
4871,wjaebmyx,239009,hungarian,vienna,4,0,3,3,11,198,6
1452,lhspeagk,76421,italian,vienna,1,1,0,0,11,190,1
5004,mzurckyg,239054,italian,vienna,1,1,3,3,11,196,1
2136,jvymcurs,122574,luxembourgish,vienna,5,1,0,0,11,210,7
5438,ayhqcteu,239194,luxembourgish,vienna,5,1,2,2,11,210,7
1456,yxgiuhlw,76425,maltese,vienna,1,1,0,0,11,193,1
5006,sqygbmuh,239055,maltese,vienna,1,1,1,1,11,193,1
1558,knyflezq,81126,polish,vienna,19,1,0,0,11,161,41
5080,qdtiluac,239078,polish,vienna,19,1,3,3,11,163,41
1458,kpzcgxsh,76427,portuguese,vienna,1,1,0,0,11,201,1
5008,uirsxzoa,239056,portuguese,vienna,1,1,1,1,11,201,1
1225,avatar-30,69611,slovakian,vienna,1,0,0,0,11,198,1
4969,wascxtuk,239042,slovakian,vienna,1,0,3,3,11,200,1
1460,mliaucev,76429,slovakian,vienna,1,1,0,0,11,182,1
